cluster_id,median_income,pct_poverty,pct_black,pct_hispanic,transit_deprivation_score,cluster_label
0,121878.79991614012,7.157453739875909,9.028318649225058,19.03195277274597,-0.6122680031600168,Affluent / low deprivation
1,73344.31110552678,12.323262877391546,10.22529640106079,67.41000634772348,0.017440669235403345,Mixed / lower deprivation
2,68713.25900252056,19.502847483217565,79.99087826036897,5.628138509697567,0.29281911757349754,Mixed / higher deprivation
3,39919.35743051751,34.40788503106241,86.41620497518367,9.352801199398824,1.0476315079499494,High poverty / transit deserts
